,key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction,time
49,KNYC,observation,1524714060,KNYC,Nyc/Central Park,1524706860,N,56,20,2000,Fog,,,55,56,97,29.53,1,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 20:41:00
50,KNYC,observation,1524714660,KNYC,Nyc/Central Park,1524707460,N,56,20,2000,Fog,,,55,56,97,29.53,0.75,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 20:51:00
51,KNYC,observation,1524717360,KNYC,Nyc/Central Park,1524710160,N,56,20,2000,Fog,,,55,56,97,29.52,1,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 21:36:00
52,KNYC,observation,1524718260,KNYC,Nyc/Central Park,1524711060,N,56,20,2000,Fog,2,Falling Rapidly,55,56,97,29.51,1,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 21:51:00
53,KNYC,observation,1524721860,KNYC,Nyc/Central Park,1524714660,N,56,20,2000,Fog,,,55,56,97,29.49,1,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 22:51:00
0,KNYC,observation,1524722460,KNYC,Nyc/Central Park,1524715260,N,56,20,2000,Fog,,,55,56,97,29.49,1,56,150,SSE,,5,,,,0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 23:01:00
1,KNYC,observation,1524722880,KNYC,Nyc/Central Park,1524715680,N,56,26,2600,Cloudy,,,54,56,93,29.49,3,56,,CALM,,0,,,,0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 23:08:00
2,KNYC,observation,1524723900,KNYC,Nyc/Central Park,1524716700,N,56,11,1201,Light Rain,,,54,56,93,29.49,2,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 23:25:00
3,KNYC,observation,1524724380,KNYC,Nyc/Central Park,1524717180,N,56,12,1200,Rain,,,54,56,93,29.49,1,56,,CALM,,0,,,,0.01,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-25 23:33:00
4,KNYC,observation,1524724920,KNYC,Nyc/Central Park,1524717720,N,55,40,1202,Heavy Rain,,,54,55,96,29.48,0.5,55,,CALM,,0,,,,0.16,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-25 23:42:00
5,KNYC,observation,1524725460,KNYC,Nyc/Central Park,1524718260,N,55,40,1202,Heavy Rain,,,54,55,96,29.48,0.75,55,,CALM,,0,60,52,,0.25,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-25 23:51:00
6,KNYC,observation,1524726180,KNYC,Nyc/Central Park,1524718980,N,55,40,1202,Heavy Rain,,,54,55,96,29.47,0.5,55,,CALM,,0,,,,0.04,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-26 00:03:00
7,KNYC,observation,1524726720,KNYC,Nyc/Central Park,1524719520,N,55,12,1200,Rain,,,54,55,96,29.47,0.75,55,,CALM,,0,,,,0.06,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-26 00:12:00
8,KNYC,observation,1524727620,KNYC,Nyc/Central Park,1524720420,N,55,12,1200,Rain,,,54,55,96,29.47,0.75,55,,CALM,,0,,,,0.11,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-26 00:27:00
9,KNYC,observation,1524728100,KNYC,Nyc/Central Park,1524720900,N,55,11,1201,Light Rain,,,55,55,100,29.47,2,55,,CALM,,0,,,,0.11,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-26 00:35:00
10,KNYC,observation,1524728580,KNYC,Nyc/Central Park,1524721380,N,55,11,1201,Light Rain,,,55,55,100,29.46,3,55,,CALM,,0,,,,0.11,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-26 00:43:00
11,KNYC,observation,1524729060,KNYC,Nyc/Central Park,1524721860,N,56,11,1201,Light Rain,2,Falling,55,56,97,29.46,4,56,,CALM,,0,,,,0.12,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-26 00:51:00
12,KNYC,observation,1524729540,KNYC,Nyc/Central Park,1524722340,N,56,26,2600,Cloudy,,,55,56,97,29.46,4,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-26 00:59:00
13,KNYC,observation,1524730800,KNYC,Nyc/Central Park,1524723600,N,56,20,2000,Fog,,,55,56,97,29.45,2,56,,CALM,,0,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-26 01:20:00
14,KNYC,observation,1524731220,KNYC,Nyc/Central Park,1524724020,N,56,26,2600,Cloudy,,,55,56,97,29.45,3,56,290,WNW,,3,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-26 01:27:00
15,KNYC,observation,1524731880,KNYC,Nyc/Central Park,1524724680,N,56,26,2600,Cloudy,,,55,56,97,29.45,3,56,280,W,,3,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-26 01:38:00
16,KNYC,observation,1524732480,KNYC,Nyc/Central Park,1524725280,N,55,26,2600,Cloudy,,,55,55,100,29.45,3,55,290,WNW,,5,,,,0.0,,Low,55,0,,,,,OVC,,,,,,,,,,2018-04-26 01:48:00
17,KNYC,observation,1524732660,KNYC,Nyc/Central Park,1524725460,N,56,26,2600,Cloudy,,,56,56,100,29.45,3,56,,VAR,,3,,,,0.0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-26 01:51:00
18,KNYC,observation,1524733260,KNYC,Nyc/Central Park,1524726060,N,56,20,2000,Fog,,,55,56,97,29.45,2,56,290,WNW,,3,,,,0,,Low,56,0,,,,,OVC,,,,,,,,,,2018-04-26 02:01:00
19,KNYC,observation,1524735900,KNYC,Nyc/Central Park,1524728700,N,57,11,1201,Light Rain,,,55,57,94,29.44,3,57,290,WNW,,3,,,,0.0,,Low,57,0,,,,,OVC,,,,,,,,,,2018-04-26 02:45:00
20,KNYC,observation,1524736260,KNYC,Nyc/Central Park,1524729060,N,57,11,1201,Light Rain,,,56,57,96,29.44,4,57,,CALM,,0,,,,0.0,,Low,57,0,,,,,OVC,,,,,,,,,,2018-04-26 02:51:00
21,KNYC,observation,1524739860,KNYC,Nyc/Central Park,1524732660,N,57,33,3300,Fair,1,Rising Rapidly,53,57,87,29.46,10,57,280,W,,5,,,,0.0,,Low,57,0,,,,,CLR,,,,,,,,,,2018-04-26 03:51:00
22,KNYC,observation,1524743460,KNYC,Nyc/Central Park,1524736260,D,57,28,2800,Mostly Cloudy,,,51,57,81,29.48,10,57,290,WNW,,5,,,,0,,Low,57,0,,,,,BKN,,,,,,,,,,2018-04-26 04:51:00
23,KNYC,observation,1524747060,KNYC,Nyc/Central Park,1524739860,D,56,28,2800,Mostly Cloudy,,,50,56,80,29.52,10,56,,VAR,,3,,,,0,,Low,56,0,,,,,BKN,,,,,,,,,,2018-04-26 05:51:00
24,KNYC,observation,1524750660,KNYC,Nyc/Central Park,1524743460,D,57,34,3400,Fair,1,Rising,48,57,72,29.54,10,57,,VAR,,6,,,0.56,0,,Low,57,1,,,,,CLR,,,,,,,,,,2018-04-26 06:51:00
25,KNYC,observation,1524754260,KNYC,Nyc/Central Park,1524747060,D,57,34,3400,Fair,,,43,57,59,29.55,10,57,,VAR,17,7,,,,0,,Low,57,2,,,,,CLR,,,,,,,,,,2018-04-26 07:51:00
26,KNYC,observation,1524757860,KNYC,Nyc/Central Park,1524750660,D,57,34,3400,Fair,,,42,57,57,29.57,10,57,,VAR,22,7,,,,0,,Moderate,57,4,,,,,CLR,,,,,,,,,,2018-04-26 08:51:00
27,KNYC,observation,1524761460,KNYC,Nyc/Central Park,1524754260,D,59,34,3400,Fair,1,Rising Rapidly,41,59,51,29.6,10,59,290,WNW,18,8,,,,0,,Moderate,59,5,,,,,CLR,,,,,,,,,,2018-04-26 09:51:00
28,KNYC,observation,1524765060,KNYC,Nyc/Central Park,1524757860,D,61,34,3400,Fair,,,40,61,46,29.59,10,61,,VAR,17,3,,,,0,,High,61,7,,,,,CLR,,,,,,,,,,2018-04-26 10:51:00
29,KNYC,observation,1524768660,KNYC,Nyc/Central Park,1524761460,D,63,34,3400,Fair,,,40,63,43,29.6,10,63,290,WNW,,7,,,,0,,High,63,7,,,,,CLR,,,,,,,,,,2018-04-26 11:51:00
30,KNYC,observation,1524772260,KNYC,Nyc/Central Park,1524765060,D,65,34,3400,Fair,2,Falling,39,65,39,29.59,10,65,280,W,21,10,,,,0,,High,65,7,,,,,CLR,,,,,,,,,,2018-04-26 12:51:00
31,KNYC,observation,1524775860,KNYC,Nyc/Central Park,1524768660,D,67,34,3400,Fair,,,39,67,36,29.61,10,67,290,WNW,16,9,,,,0,,High,67,6,,,,,CLR,,,,,,,,,,2018-04-26 13:51:00
32,KNYC,observation,1524779460,KNYC,Nyc/Central Park,1524772260,D,68,34,3400,Fair,,,40,68,36,29.6,10,,,,,,,,,0,,Moderate,68,4,,,,,CLR,,,,,,,,,,2018-04-26 14:51:00
33,KNYC,observation,1524783060,KNYC,Nyc/Central Park,1524775860,D,69,34,3400,Fair,1,Rising,41,69,36,29.61,10,,,,,,,,,0,,Low,69,2,,,,,FEW,,,,,,,,,,2018-04-26 15:51:00
34,KNYC,observation,1524786660,KNYC,Nyc/Central Park,1524779460,D,69,34,3400,Fair,,,41,69,36,29.63,10,69,290,WNW,,6,,,,0,,Low,69,1,,,,,FEW,,,,,,,,,,2018-04-26 16:51:00
35,KNYC,observation,1524790260,KNYC,Nyc/Central Park,1524783060,D,67,34,3400,Fair,,,39,67,36,29.64,10,67,,VAR,,3,,,,0,,Low,67,0,,,,,CLR,,,,,,,,,,2018-04-26 17:51:00
36,KNYC,observation,1524793860,KNYC,Nyc/Central Park,1524786660,N,66,33,3300,Fair,1,Rising Rapidly,38,66,36,29.67,10,66,,VAR,,5,,,,0,,Low,66,0,,,,,CLR,,,,,,,,,,2018-04-26 18:51:00
37,KNYC,observation,1524797460,KNYC,Nyc/Central Park,1524790260,N,65,33,3300,Fair,,,39,65,39,29.7,10,65,290,WNW,,3,,,,0,,Low,65,0,,,,,CLR,,,,,,,,,,2018-04-26 19:51:00
38,KNYC,observation,1524801060,KNYC,Nyc/Central Park,1524793860,N,63,33,3300,Fair,,,42,63,46,29.72,10,63,320,NW,,3,,,,0,,Low,63,0,,,,,CLR,,,,,,,,,,2018-04-26 20:51:00
39,KNYC,observation,1524804660,KNYC,Nyc/Central Park,1524797460,N,62,33,3300,Fair,0,Steady,40,62,44,29.71,10,62,30,NNE,,3,,,,0,,Low,62,0,,,,,CLR,,,,,,,,,,2018-04-26 21:51:00
40,KNYC,observation,1524808260,KNYC,Nyc/Central Park,1524801060,N,59,33,3300,Fair,,,40,59,49,29.73,10,59,70,ENE,,3,,,,0,,Low,59,0,,,,,CLR,,,,,,,,,,2018-04-26 22:51:00
0,KNYC,observation,1524811860,KNYC,Nyc/Central Park,1524804660,N,59,33,3300,Fair,,,40,59,49,29.74,10,59,70,ENE,,5,70,55,,0,,Low,59,0,,,,,CLR,,,,,,,,,,2018-04-26 23:51:00
1,KNYC,observation,1524815460,KNYC,Nyc/Central Park,1524808260,N,59,33,3300,Fair,0,Steady,40,59,49,29.72,10,59,,CALM,,0,,,,0,,Low,59,0,,,,,CLR,,,,,,,,,,2018-04-27 00:51:00
2,KNYC,observation,1524819060,KNYC,Nyc/Central Park,1524811860,N,58,33,3300,Fair,,,41,58,53,29.71,10,58,60,ENE,,5,,,,0,,Low,58,0,,,,,CLR,,,,,,,,,,2018-04-27 01:51:00
3,KNYC,observation,1524822660,KNYC,Nyc/Central Park,1524815460,N,58,33,3300,Fair,,,40,58,51,29.71,10,58,120,ESE,,5,,,,0,,Low,58,0,,,,,CLR,,,,,,,,,,2018-04-27 02:51:00
4,KNYC,observation,1524826260,KNYC,Nyc/Central Park,1524819060,N,57,33,3300,Fair,2,Falling,41,57,55,29.7,10,57,50,NE,,3,,,,0,,Low,57,0,,,,,CLR,,,,,,,,,,2018-04-27 03:51:00
5,KNYC,observation,1524829860,KNYC,Nyc/Central Park,1524822660,D,55,34,3400,Fair,,,42,55,62,29.71,10,55,,CALM,,0,,,,0,,Low,55,0,,,,,CLR,,,,,,,,,,2018-04-27 04:51:00
6,KNYC,observation,1524833460,KNYC,Nyc/Central Park,1524826260,D,55,34,3400,Fair,,,42,55,62,29.71,10,55,60,ENE,,6,,,,0,,Low,55,0,,,,,CLR,,,,,,,,,,2018-04-27 05:51:00
7,KNYC,observation,1524837060,KNYC,Nyc/Central Park,1524829860,D,56,28,2800,Mostly Cloudy,1,Rising Rapidly,43,56,62,29.73,10,56,,CALM,,0,,,,0,,Low,56,0,,,,,BKN,,,,,,,,,,2018-04-27 06:51:00
8,KNYC,observation,1524840660,KNYC,Nyc/Central Park,1524833460,D,53,11,1201,Light Rain,,,46,53,77,29.71,7,53,,VAR,,6,,,,0.02,,Low,53,1,,,,,OVC,,,,,,,,,,2018-04-27 07:51:00
9,KNYC,observation,1524844260,KNYC,Nyc/Central Park,1524837060,D,53,11,1201,Light Rain,,,47,53,80,29.69,10,53,,CALM,,0,,,,0.01,,Low,53,1,,,,,OVC,,,,,,,,,,2018-04-27 08:51:00
10,KNYC,observation,1524847860,KNYC,Nyc/Central Park,1524840660,D,54,11,1201,Light Rain,2,Falling Rapidly,47,54,77,29.67,7,54,70,ENE,,5,,,,0.0,,Low,54,2,,,,,OVC,,,,,,,,,,2018-04-27 09:51:00
11,KNYC,observation,1524851460,KNYC,Nyc/Central Park,1524844260,D,52,11,1201,Light Rain,,,48,52,86,29.65,7,52,,VAR,,7,,,,0.02,,Moderate,52,3,,,,,OVC,,,,,,,,,,2018-04-27 10:51:00
12,KNYC,observation,1524854340,KNYC,Nyc/Central Park,1524847140,D,54,26,2600,Cloudy,,,48,54,80,29.64,10,54,80,E,,6,,,,0.0,,Moderate,54,3,,,,,OVC,,,,,,,,,,2018-04-27 11:39:00
13,KNYC,observation,1524854760,KNYC,Nyc/Central Park,1524847560,D,54,26,2600,Cloudy,,,48,54,82,29.64,10,54,,VAR,,5,,,,0.0,,Moderate,54,3,,,,,OVC,,,,,,,,,,2018-04-27 11:46:00
14,KNYC,observation,1524855060,KNYC,Nyc/Central Park,1524847860,D,54,26,2600,Cloudy,,,48,54,80,29.64,9,54,40,NE,,6,,,,0.0,,Moderate,54,3,,,,,OVC,,,,,,,,,,2018-04-27 11:51:00
15,KNYC,observation,1524858660,KNYC,Nyc/Central Park,1524851460,D,53,26,2600,Cloudy,2,Falling Rapidly,48,53,83,29.63,7,53,80,E,,3,,,,0,,Moderate,53,3,,,,,OVC,,,,,,,,,,2018-04-27 12:51:00
16,KNYC,observation,1524859260,KNYC,Nyc/Central Park,1524852060,D,53,21,2100,Haze,,,48,53,83,29.63,4,53,,VAR,,3,,,,0,,Moderate,53,3,,,,,OVC,,,,,,,,,,2018-04-27 13:01:00
17,KNYC,observation,1524861840,KNYC,Nyc/Central Park,1524854640,D,54,26,2600,Cloudy,,,49,54,83,29.61,7,54,,CALM,,0,,,,0,,Low,54,2,,,,,OVC,,,,,,,,,,2018-04-27 13:44:00
18,KNYC,observation,1524862260,KNYC,Nyc/Central Park,1524855060,D,53,26,2600,Cloudy,,,49,53,86,29.61,7,53,,CALM,,0,,,,0,,Low,53,2,,,,,OVC,,,,,,,,,,2018-04-27 13:51:00
19,KNYC,observation,1524865080,KNYC,Nyc/Central Park,1524857880,D,52,20,2000,Fog,,,49,52,89,29.6,2,52,30,NNE,,5,,,,0,,Low,52,2,,,,,OVC,,,,,,,,,,2018-04-27 14:38:00
20,KNYC,observation,1524865860,KNYC,Nyc/Central Park,1524858660,D,52,20,2000,Fog,,,49,52,89,29.6,2,52,50,NE,,5,,,,0,,Low,52,1,,,,,OVC,,,,,,,,,,2018-04-27 14:51:00
21,KNYC,observation,1524866460,KNYC,Nyc/Central Park,1524859260,D,51,11,1201,Light Rain,,,49,51,92,29.59,1,51,70,ENE,,5,,,,0.0,,Low,51,1,,,,,OVC,,,,,,,,,,2018-04-27 15:01:00
22,KNYC,observation,1524868500,KNYC,Nyc/Central Park,1524861300,D,51,20,2000,Fog,,,49,51,92,29.59,2,51,30,NNE,,5,,,,0.0,,Low,51,1,,,,,OVC,,,,,,,,,,2018-04-27 15:35:00
23,KNYC,observation,1524869460,KNYC,Nyc/Central Park,1524862260,D,51,26,2600,Cloudy,2,Falling,49,51,92,29.59,3,51,50,NE,,5,,,,0.0,,Low,51,1,,,,,OVC,,,,,,,,,,2018-04-27 15:51:00
24,KNYC,observation,1524871440,KNYC,Nyc/Central Park,1524864240,D,51,20,2000,Fog,,,50,51,96,29.59,2,51,,CALM,,0,,,,0,,Low,51,0,,,,,OVC,,,,,,,,,,2018-04-27 16:24:00
25,KNYC,observation,1524872340,KNYC,Nyc/Central Park,1524865140,D,51,20,2000,Fog,,,49,51,92,29.6,1,51,,CALM,,0,,,,0,,Low,51,0,,,,,OVC,,,,,,,,,,2018-04-27 16:39:00
26,KNYC,observation,1524873060,KNYC,Nyc/Central Park,1524865860,D,51,20,2000,Fog,,,50,51,96,29.6,1,51,,CALM,,0,,,,0,,Low,51,0,,,,,OVC,,,,,,,,,,2018-04-27 16:51:00
27,KNYC,observation,1524875520,KNYC,Nyc/Central Park,1524868320,D,52,20,2000,Fog,,,50,52,93,29.6,2,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 17:32:00
28,KNYC,observation,1524875940,KNYC,Nyc/Central Park,1524868740,D,52,26,2600,Cloudy,,,50,52,93,29.6,3,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 17:39:00
29,KNYC,observation,1524876660,KNYC,Nyc/Central Park,1524869460,D,52,26,2600,Cloudy,,,50,52,93,29.6,3,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 17:51:00
30,KNYC,observation,1524880260,KNYC,Nyc/Central Park,1524873060,N,52,26,2600,Cloudy,1,Rising,50,52,93,29.6,10,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 18:51:00
31,KNYC,observation,1524882420,KNYC,Nyc/Central Park,1524875220,N,52,26,2600,Cloudy,,,49,52,89,29.6,10,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 19:27:00
32,KNYC,observation,1524883860,KNYC,Nyc/Central Park,1524876660,N,52,26,2600,Cloudy,,,50,52,93,29.61,8,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 19:51:00
33,KNYC,observation,1524886500,KNYC,Nyc/Central Park,1524879300,N,52,26,2600,Cloudy,,,49,52,89,29.62,10,52,,VAR,,3,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 20:35:00
34,KNYC,observation,1524887460,KNYC,Nyc/Central Park,1524880260,N,52,26,2600,Cloudy,,,49,52,89,29.62,10,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 20:51:00
35,KNYC,observation,1524891060,KNYC,Nyc/Central Park,1524883860,N,52,26,2600,Cloudy,0,Steady,49,52,89,29.61,10,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 21:51:00
36,KNYC,observation,1524894660,KNYC,Nyc/Central Park,1524887460,N,53,26,2600,Cloudy,,,48,53,83,29.61,10,53,,CALM,,0,,,,0,,Low,53,0,,,,,OVC,,,,,,,,,,2018-04-27 22:51:00
0,KNYC,observation,1524898260,KNYC,Nyc/Central Park,1524891060,N,52,26,2600,Cloudy,,,48,52,86,29.63,9,52,290,WNW,,3,59,51,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-27 23:51:00
1,KNYC,observation,1524901860,KNYC,Nyc/Central Park,1524894660,N,53,21,2100,Haze,1,Rising Rapidly,48,53,83,29.64,6,53,270,W,,6,,,,0,,Low,53,0,,,,,OVC,,,,,,,,,,2018-04-28 00:51:00
2,KNYC,observation,1524902580,KNYC,Nyc/Central Park,1524895380,N,53,26,2600,Cloudy,,,49,53,86,29.64,6,53,,CALM,,0,,,,0,,Low,53,0,,,,,OVC,,,,,,,,,,2018-04-28 01:03:00
3,KNYC,observation,1524905460,KNYC,Nyc/Central Park,1524898260,N,52,27,2700,Mostly Cloudy,,,48,52,86,29.64,9,52,,CALM,,0,,,,0,,Low,52,0,,,,,BKN,,,,,,,,,,2018-04-28 01:51:00
4,KNYC,observation,1524907920,KNYC,Nyc/Central Park,1524900720,N,53,26,2600,Cloudy,,,48,53,83,29.66,9,53,290,WNW,,7,,,,0,,Low,53,0,,,,,OVC,,,,,,,,,,2018-04-28 02:32:00
5,KNYC,observation,1524909060,KNYC,Nyc/Central Park,1524901860,N,52,26,2600,Cloudy,,,48,52,86,29.65,9,52,,CALM,,0,,,,0,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-28 02:51:00
6,KNYC,observation,1524910500,KNYC,Nyc/Central Park,1524903300,N,51,29,2900,Partly Cloudy,,,47,51,86,29.64,9,51,,CALM,,0,,,,0,,Low,51,0,,,,,SCT,,,,,,,,,,2018-04-28 03:15:00
7,KNYC,observation,1524916260,KNYC,Nyc/Central Park,1524909060,D,51,34,3400,Fair,,,48,51,89,29.64,6,51,,CALM,,0,,,,0,,Low,51,0,,,,,CLR,,,,,,,,,,2018-04-28 04:51:00
8,KNYC,observation,1524919860,KNYC,Nyc/Central Park,1524912660,D,52,34,3400,Fair,,,49,52,89,29.66,3,52,,CALM,,0,,,,0,,Low,52,0,,,,,CLR,,,,,,,,,,2018-04-28 05:51:00
9,KNYC,observation,1524923460,KNYC,Nyc/Central Park,1524916260,D,53,30,3000,Partly Cloudy,1,Rising Rapidly,49,53,86,29.68,4,,,,,,,,0.05,0,,Low,53,0,,,,,SCT,,,,,,,,,,2018-04-28 06:51:00
10,KNYC,observation,1524924180,KNYC,Nyc/Central Park,1524916980,D,53,28,2800,Mostly Cloudy,,,49,53,86,29.69,4,53,,CALM,,0,,,,0,,Low,53,0,,,,,BKN,,,,,,,,,,2018-04-28 07:03:00
11,KNYC,observation,1524924600,KNYC,Nyc/Central Park,1524917400,D,54,28,2800,Mostly Cloudy,,,50,54,86,29.69,4,54,260,W,,6,,,,0,,Low,54,1,,,,,BKN,,,,,,,,,,2018-04-28 07:10:00
12,KNYC,observation,1524927060,KNYC,Nyc/Central Park,1524919860,D,55,21,2100,Haze,,,50,55,83,29.7,4,55,,CALM,,0,,,,0,,Low,55,1,,,,,BKN,,,,,,,,,,2018-04-28 07:51:00
13,KNYC,observation,1524927900,KNYC,Nyc/Central Park,1524920700,D,55,21,2100,Haze,,,49,55,80,29.7,4,55,,CALM,,0,,,,0,,Low,55,1,,,,,BKN,,,,,,,,,,2018-04-28 08:05:00
14,KNYC,observation,1524930660,KNYC,Nyc/Central Park,1524923460,D,56,30,3000,Partly Cloudy,,,49,56,77,29.69,5,56,,VAR,,3,,,,0,,Moderate,56,3,,,,,SCT,,,,,,,,,,2018-04-28 08:51:00
15,KNYC,observation,1524934260,KNYC,Nyc/Central Park,1524927060,D,60,34,3400,Fair,1,Rising,49,60,67,29.7,5,60,250,WSW,,3,,,,0,,Moderate,60,5,,,,,CLR,,,,,,,,,,2018-04-28 09:51:00
16,KNYC,observation,1524937860,KNYC,Nyc/Central Park,1524930660,D,63,21,2100,Haze,,,50,63,63,29.69,6,63,,CALM,,0,,,,0,,High,63,7,,,,,CLR,,,,,,,,,,2018-04-28 10:51:00
17,KNYC,observation,1524941460,KNYC,Nyc/Central Park,1524934260,D,65,21,2100,Haze,,,50,65,58,29.68,6,65,,VAR,,6,,,,0,,High,65,6,,,,,FEW,,,,,,,,,,2018-04-28 11:51:00
18,KNYC,observation,1524945060,KNYC,Nyc/Central Park,1524937860,D,65,34,3400,Fair,2,Falling,51,65,61,29.67,7,65,,VAR,,3,,,,0,,High,65,7,,,,,CLR,,,,,,,,,,2018-04-28 12:51:00
19,KNYC,observation,1524948660,KNYC,Nyc/Central Park,1524941460,D,65,34,3400,Fair,,,49,65,56,29.67,10,,,,,,,,,0,,High,65,6,,,,,CLR,,,,,,,,,,2018-04-28 13:51:00
20,KNYC,observation,1524952260,KNYC,Nyc/Central Park,1524945060,D,65,34,3400,Fair,,,47,65,52,29.64,10,65,,VAR,,3,,,,0,,Moderate,65,4,,,,,CLR,,,,,,,,,,2018-04-28 14:51:00
21,KNYC,observation,1524955860,KNYC,Nyc/Central Park,1524948660,D,63,34,3400,Fair,2,Falling Rapidly,47,63,56,29.63,10,63,160,SSE,23,9,,,,0,,Low,63,2,,,,,CLR,,,,,,,,,,2018-04-28 15:51:00
22,KNYC,observation,1524959460,KNYC,Nyc/Central Park,1524952260,D,61,30,3000,Partly Cloudy,,,47,61,60,29.61,10,61,170,S,18,8,,,,0,,Low,61,1,,,,,SCT,,,,,,,,,,2018-04-28 16:51:00
23,KNYC,observation,1524963060,KNYC,Nyc/Central Park,1524955860,D,59,30,3000,Partly Cloudy,,,49,59,69,29.6,10,59,170,S,18,9,,,,0,,Low,59,0,,,,,SCT,,,,,,,,,,2018-04-28 17:51:00
24,KNYC,observation,1524966660,KNYC,Nyc/Central Park,1524959460,N,60,26,2600,Cloudy,1,Rising Rapidly,49,60,67,29.67,10,,,,,,,,,0,,Low,60,0,,,,,OVC,,,,,,,,,,2018-04-28 18:51:00
25,KNYC,observation,1524970260,KNYC,Nyc/Central Park,1524963060,N,54,11,1201,Light Rain,,,52,54,93,29.71,5,54,,CALM,,0,,,,0.06,,Low,54,0,,,,,OVC,,,,,,,,,,2018-04-28 19:51:00
26,KNYC,observation,1524973860,KNYC,Nyc/Central Park,1524966660,N,54,11,1201,Light Rain,,,51,54,90,29.7,8,54,,VAR,,6,,,,0.01,,Low,54,0,,,,,OVC,,,,,,,,,,2018-04-28 20:51:00
27,KNYC,observation,1524977460,KNYC,Nyc/Central Park,1524970260,N,54,11,1201,Light Rain,1,Rising,51,54,90,29.71,10,54,,VAR,,6,,,,0.02,,Low,54,0,,,,,OVC,,,,,,,,,,2018-04-28 21:51:00
28,KNYC,observation,1524981060,KNYC,Nyc/Central Park,1524973860,N,53,11,1201,Light Rain,,,51,53,93,29.73,10,53,310,NW,,5,,,,0.01,,Low,53,0,,,,,OVC,,,,,,,,,,2018-04-28 22:51:00
0,KNYC,observation,1524984660,KNYC,Nyc/Central Park,1524977460,N,53,26,2600,Cloudy,,,51,53,93,29.72,7,53,,CALM,,0,68,50,,0.0,,Low,53,0,,,,,OVC,,,,,,,,,,2018-04-28 23:51:00
1,KNYC,observation,1524988260,KNYC,Nyc/Central Park,1524981060,N,53,11,1201,Light Rain,0,Steady,51,53,93,29.71,8,53,280,W,,3,,,,0.03,,Low,53,0,,,,,OVC,,,,,,,,,,2018-04-29 00:51:00
2,KNYC,observation,1524991860,KNYC,Nyc/Central Park,1524984660,N,52,11,1201,Light Rain,,,50,52,93,29.72,10,52,,CALM,,0,,,,0.03,,Low,52,0,,,,,OVC,,,,,,,,,,2018-04-29 01:51:00
